"city","state","stateISO","country","countryISO"
"South Point","Ohio","OH","United States","US"
"South Salem","Ohio","OH","United States","US"
"South Solon","Ohio","OH","United States","US"
"South Vienna","Ohio","OH","United States","US"
"South Webster","Ohio","OH","United States","US"
"Southington","Ohio","OH","United States","US"
"Sparta","Ohio","OH","United States","US"
"Spencer","Ohio","OH","United States","US"
"Spencerville","Ohio","OH","United States","US"
"Spring Valley","Ohio","OH","United States","US"
"Springboro","Ohio","OH","United States","US"
"Springfield","Ohio","OH","United States","US"
"Stafford","Ohio","OH","United States","US"
"Sterling","Ohio","OH","United States","US"
"Steubenville","Ohio","OH","United States","US"
"Stewart","Ohio","OH","United States","US"
"Stockport","Ohio","OH","United States","US"
"Stone Creek","Ohio","OH","United States","US"
"Stony Ridge","Ohio","OH","United States","US"
"Stout","Ohio","OH","United States","US"
"Stoutsville","Ohio","OH","United States","US"
"Stow","Ohio","OH","United States","US"
"Strasburg","Ohio","OH","United States","US"
"Stratton","Ohio","OH","United States","US"
"Streetsboro","Ohio","OH","United States","US"
"Strongsville","Ohio","OH","United States","US"
"Struthers","Ohio","OH","United States","US"
"Stryker","Ohio","OH","United States","US"
"Sugar Grove","Ohio","OH","United States","US"
"Sugarcreek","Ohio","OH","United States","US"
"Sullivan","Ohio","OH","United States","US"
"Summerfield","Ohio","OH","United States","US"
"Summit Station","Ohio","OH","United States","US"
"Summitville","Ohio","OH","United States","US"
"Sunbury","Ohio","OH","United States","US"
"Swanton","Ohio","OH","United States","US"
"Sycamore","Ohio","OH","United States","US"
"Sylvania","Ohio","OH","United States","US"
"Syracuse","Ohio","OH","United States","US"
"Tallmadge","Ohio","OH","United States","US"
"Terrace Park","Ohio","OH","United States","US"
"The Plains","Ohio","OH","United States","US"
"Thompson","Ohio","OH","United States","US"
"Thornville","Ohio","OH","United States","US"
"Thurman","Ohio","OH","United States","US"
"Thurston","Ohio","OH","United States","US"
"Tiffin","Ohio","OH","United States","US"
"Tiltonsville","Ohio","OH","United States","US"
"Tipp City","Ohio","OH","United States","US"
"Tippecanoe","Ohio","OH","United States","US"
"Tiro","Ohio","OH","United States","US"
"Toledo","Ohio","OH","United States","US"
"Tontogany","Ohio","OH","United States","US"
"Toronto","Ohio","OH","United States","US"
"Tremont City","Ohio","OH","United States","US"
"Trenton","Ohio","OH","United States","US"
"Trimble","Ohio","OH","United States","US"
"Trinway","Ohio","OH","United States","US"
"Troy","Ohio","OH","United States","US"
"Tuppers Plains","Ohio","OH","United States","US"
"Twinsburg","Ohio","OH","United States","US"
"Uhrichsville","Ohio","OH","United States","US"
"Union City","Ohio","OH","United States","US"
"Uniontown","Ohio","OH","United States","US"
"Uniopolis","Ohio","OH","United States","US"
"Upper Sandusky","Ohio","OH","United States","US"
"Urbana","Ohio","OH","United States","US"
"Utica","Ohio","OH","United States","US"
"Valley City","Ohio","OH","United States","US"
"Van Buren","Ohio","OH","United States","US"
"Van Wert","Ohio","OH","United States","US"
"Vandalia","Ohio","OH","United States","US"
"Vanlue","Ohio","OH","United States","US"
"Vaughnsville","Ohio","OH","United States","US"
"Venedocia","Ohio","OH","United States","US"
"Vermilion","Ohio","OH","United States","US"
"Verona","Ohio","OH","United States","US"
"Versailles","Ohio","OH","United States","US"
"Vickery","Ohio","OH","United States","US"
"Vienna","Ohio","OH","United States","US"
"Vincent","Ohio","OH","United States","US"
"Vinton","Ohio","OH","United States","US"
"Wadsworth","Ohio","OH","United States","US"
"Wakeman","Ohio","OH","United States","US"
"Walbridge","Ohio","OH","United States","US"
"Waldo","Ohio","OH","United States","US"
"Walhonding","Ohio","OH","United States","US"
"Walnut Creek","Ohio","OH","United States","US"
"Wapakoneta","Ohio","OH","United States","US"
"Warren","Ohio","OH","United States","US"
"Warsaw","Ohio","OH","United States","US"
"Washington Court House","Ohio","OH","United States","US"
"Washingtonville","Ohio","OH","United States","US"
"Waterford","Ohio","OH","United States","US"
"Waterloo","Ohio","OH","United States","US"
"Watertown","Ohio","OH","United States","US"
"Waterville","Ohio","OH","United States","US"
"Wauseon","Ohio","OH","United States","US"
"Waverly","Ohio","OH","United States","US"
"Wayland","Ohio","OH","United States","US"
"Wayne","Ohio","OH","United States","US"
"Waynesburg","Ohio","OH","United States","US"
"Waynesfield","Ohio","OH","United States","US"
"Waynesville","Ohio","OH","United States","US"
"Wellington","Ohio","OH","United States","US"
"Wellston","Ohio","OH","United States","US"
"Wellsville","Ohio","OH","United States","US"
"West Alexandria","Ohio","OH","United States","US"
"West Chester","Ohio","OH","United States","US"
"West Elkton","Ohio","OH","United States","US"
"West Farmington","Ohio","OH","United States","US"
"West Jefferson","Ohio","OH","United States","US"
"West Lafayette","Ohio","OH","United States","US"
"West Liberty","Ohio","OH","United States","US"
"West Manchester","Ohio","OH","United States","US"
"West Mansfield","Ohio","OH","United States","US"
"West Millgrove","Ohio","OH","United States","US"
"West Milton","Ohio","OH","United States","US"
"West Portsmouth","Ohio","OH","United States","US"
"West Salem","Ohio","OH","United States","US"
"West Union","Ohio","OH","United States","US"
"West Unity","Ohio","OH","United States","US"
"Westerville","Ohio","OH","United States","US"
"Westfield Center","Ohio","OH","United States","US"
"Westlake","Ohio","OH","United States","US"
"Weston","Ohio","OH","United States","US"
"Wharton","Ohio","OH","United States","US"
"Wheelersburg","Ohio","OH","United States","US"
"Wheeling","Ohio","OH","United States","US"
"Whipple","Ohio","OH","United States","US"
"Whitehouse","Ohio","OH","United States","US"
"Wickliffe","Ohio","OH","United States","US"
"Wilkesville","Ohio","OH","United States","US"
"Willard","Ohio","OH","United States","US"
"Williamsburg","Ohio","OH","United States","US"
"Williamsfield","Ohio","OH","United States","US"
"Williamsport","Ohio","OH","United States","US"
"Williamstown","Ohio","OH","United States","US"
"Williston","Ohio","OH","United States","US"
"Willoughby","Ohio","OH","United States","US"
"Willow Wood","Ohio","OH","United States","US"
"Willshire","Ohio","OH","United States","US"
"Wilmington","Ohio","OH","United States","US"
"Wilmot","Ohio","OH","United States","US"
"Winchester","Ohio","OH","United States","US"
"Windham","Ohio","OH","United States","US"
"Windsor","Ohio","OH","United States","US"
"Winesburg","Ohio","OH","United States","US"
"Wingett Run","Ohio","OH","United States","US"
"Winona","Ohio","OH","United States","US"
"Woodsfield","Ohio","OH","United States","US"
"Woodstock","Ohio","OH","United States","US"
"Woodville","Ohio","OH","United States","US"
"Wooster","Ohio","OH","United States","US"
"Wren","Ohio","OH","United States","US"
"Xenia","Ohio","OH","United States","US"
"Yellow Springs","Ohio","OH","United States","US"
"Yorkshire","Ohio","OH","United States","US"
"Yorkville","Ohio","OH","United States","US"
"Youngstown","Ohio","OH","United States","US"
"Zaleski","Ohio","OH","United States","US"
"Zanesfield","Ohio","OH","United States","US"
"Zanesville","Ohio","OH","United States","US"
"Zoar","Ohio","OH","United States","US"
"Achille","Oklahoma","OK","United States","US"
"Ada","Oklahoma","OK","United States","US"
"Adair","Oklahoma","OK","United States","US"
"Adams","Oklahoma","OK","United States","US"
"Addington","Oklahoma","OK","United States","US"
"Afton","Oklahoma","OK","United States","US"
"Agra","Oklahoma","OK","United States","US"
"Albany","Oklahoma","OK","United States","US"
"Albert","Oklahoma","OK","United States","US"
"Albion","Oklahoma","OK","United States","US"
"Alex","Oklahoma","OK","United States","US"
"Aline","Oklahoma","OK","United States","US"
"Allen","Oklahoma","OK","United States","US"
"Altus","Oklahoma","OK","United States","US"
"Altus Afb","Oklahoma","OK","United States","US"
"Alva","Oklahoma","OK","United States","US"
"Amber","Oklahoma","OK","United States","US"
"Ames","Oklahoma","OK","United States","US"
"Amorita","Oklahoma","OK","United States","US"
"Anadarko","Oklahoma","OK","United States","US"
"Antlers","Oklahoma","OK","United States","US"
"Apache","Oklahoma","OK","United States","US"
"Arapaho","Oklahoma","OK","United States","US"
"Arcadia","Oklahoma","OK","United States","US"
"Ardmore","Oklahoma","OK","United States","US"
"Arkoma","Oklahoma","OK","United States","US"
"Arnett","Oklahoma","OK","United States","US"
"Asher","Oklahoma","OK","United States","US"
"Atoka","Oklahoma","OK","United States","US"
"Atwood","Oklahoma","OK","United States","US"
"Avant","Oklahoma","OK","United States","US"
"Balko","Oklahoma","OK","United States","US"
"Barnsdall","Oklahoma","OK","United States","US"
"Bartlesville","Oklahoma","OK","United States","US"
"Battiest","Oklahoma","OK","United States","US"
"Beaver","Oklahoma","OK","United States","US"
"Beggs","Oklahoma","OK","United States","US"
"Bennington","Oklahoma","OK","United States","US"
"Bessie","Oklahoma","OK","United States","US"
"Bethany","Oklahoma","OK","United States","US"
"Bethel","Oklahoma","OK","United States","US"
"Big Cabin","Oklahoma","OK","United States","US"
"Billings","Oklahoma","OK","United States","US"
"Binger","Oklahoma","OK","United States","US"
"Bison","Oklahoma","OK","United States","US"
"Bixby","Oklahoma","OK","United States","US"
"Blackwell","Oklahoma","OK","United States","US"
"Blair","Oklahoma","OK","United States","US"
"Blanchard","Oklahoma","OK","United States","US"
"Blanco","Oklahoma","OK","United States","US"
"Bluejacket","Oklahoma","OK","United States","US"
"Boise City","Oklahoma","OK","United States","US"
"Bokchito","Oklahoma","OK","United States","US"
"Bokoshe","Oklahoma","OK","United States","US"
"Boley","Oklahoma","OK","United States","US"
"Boswell","Oklahoma","OK","United States","US"
"Bowlegs","Oklahoma","OK","United States","US"
"Boynton","Oklahoma","OK","United States","US"
"Bradley","Oklahoma","OK","United States","US"
"Braggs","Oklahoma","OK","United States","US"
"Braman","Oklahoma","OK","United States","US"
"Bristow","Oklahoma","OK","United States","US"
"Broken Arrow","Oklahoma","OK","United States","US"
"Broken Bow","Oklahoma","OK","United States","US"
"Bromide","Oklahoma","OK","United States","US"
"Buffalo","Oklahoma","OK","United States","US"
"Bunch","Oklahoma","OK","United States","US"
"Burbank","Oklahoma","OK","United States","US"
"Burlington","Oklahoma","OK","United States","US"
"Burneyville","Oklahoma","OK","United States","US"
"Burns Flat","Oklahoma","OK","United States","US"
"Butler","Oklahoma","OK","United States","US"
"Byars","Oklahoma","OK","United States","US"
"Cache","Oklahoma","OK","United States","US"
"Caddo","Oklahoma","OK","United States","US"
"Calera","Oklahoma","OK","United States","US"
"Calumet","Oklahoma","OK","United States","US"
"Calvin","Oklahoma","OK","United States","US"
"Camargo","Oklahoma","OK","United States","US"
"Cameron","Oklahoma","OK","United States","US"
"Canadian","Oklahoma","OK","United States","US"
"Caney","Oklahoma","OK","United States","US"
"Canton","Oklahoma","OK","United States","US"
"Canute","Oklahoma","OK","United States","US"
"Carmen","Oklahoma","OK","United States","US"
"Carnegie","Oklahoma","OK","United States","US"
"Carney","Oklahoma","OK","United States","US"
"Carrier","Oklahoma","OK","United States","US"
"Carter","Oklahoma","OK","United States","US"
"Cartwright","Oklahoma","OK","United States","US"
"Cashion","Oklahoma","OK","United States","US"
"Castle","Oklahoma","OK","United States","US"
"Catoosa","Oklahoma","OK","United States","US"
"Cedar Vale","Oklahoma","OK","United States","US"
"Cement","Oklahoma","OK","United States","US"
"Centrahoma","Oklahoma","OK","United States","US"
"Chandler","Oklahoma","OK","United States","US"
"Chattanooga","Oklahoma","OK","United States","US"
"Checotah","Oklahoma","OK","United States","US"
"Chelsea","Oklahoma","OK","United States","US"
"Cherokee","Oklahoma","OK","United States","US"
"Chester","Oklahoma","OK","United States","US"
"Cheyenne","Oklahoma","OK","United States","US"
"Chickasha","Oklahoma","OK","United States","US"
"Choctaw","Oklahoma","OK","United States","US"
"Chouteau","Oklahoma","OK","United States","US"
"Claremore","Oklahoma","OK","United States","US"
"Clarita","Oklahoma","OK","United States","US"
"Clayton","Oklahoma","OK","United States","US"
"Cleo Springs","Oklahoma","OK","United States","US"
"Cleveland","Oklahoma","OK","United States","US"
"Clinton","Oklahoma","OK","United States","US"
"Coalgate","Oklahoma","OK","United States","US"
"Colbert","Oklahoma","OK","United States","US"
"Colcord","Oklahoma","OK","United States","US"
"Coleman","Oklahoma","OK","United States","US"
"Collinsville","Oklahoma","OK","United States","US"
"Colony","Oklahoma","OK","United States","US"
"Comanche","Oklahoma","OK","United States","US"
"Commerce","Oklahoma","OK","United States","US"
"Connerville","Oklahoma","OK","United States","US"
"Cookson","Oklahoma","OK","United States","US"
"Copan","Oklahoma","OK","United States","US"
"Cordell","Oklahoma","OK","United States","US"
"Corn","Oklahoma","OK","United States","US"
"Council Hill","Oklahoma","OK","United States","US"
"Countyline","Oklahoma","OK","United States","US"
"Covington","Oklahoma","OK","United States","US"
"Coweta","Oklahoma","OK","United States","US"
"Coyle","Oklahoma","OK","United States","US"
"Crawford","Oklahoma","OK","United States","US"
"Crescent","Oklahoma","OK","United States","US"
"Cromwell","Oklahoma","OK","United States","US"
"Crowder","Oklahoma","OK","United States","US"
"Cushing","Oklahoma","OK","United States","US"
"Custer City","Oklahoma","OK","United States","US"
"Cyril","Oklahoma","OK","United States","US"
"Dacoma","Oklahoma","OK","United States","US"
"Daisy","Oklahoma","OK","United States","US"
"Davenport","Oklahoma","OK","United States","US"
"Davidson","Oklahoma","OK","United States","US"
"Davis","Oklahoma","OK","United States","US"
"Deer Creek","Oklahoma","OK","United States","US"
"Delaware","Oklahoma","OK","United States","US"
"Depew","Oklahoma","OK","United States","US"
"Devol","Oklahoma","OK","United States","US"
"Dewar","Oklahoma","OK","United States","US"
"Dewey","Oklahoma","OK","United States","US"
"Dibble","Oklahoma","OK","United States","US"
"Dill City","Oklahoma","OK","United States","US"
"Disney","Oklahoma","OK","United States","US"
"Dougherty","Oklahoma","OK","United States","US"
"Douglas","Oklahoma","OK","United States","US"
"Dover","Oklahoma","OK","United States","US"
